Name;DataType;LogicalAddress;Comment
A0201_Spalla_3.3_Apre;Bool;%Q4.4;1080KM1
A0201_Spalla_3.3_Chiude;Bool;%Q4.5;1080KM2
A0201_Spalla_3.3_Anomalia_Termico;Bool;%I4.1;1080QF1
A0201_AUX_Spalla_3.3_Ls_Minimo_Apertura;Bool;%I134.2;1081SQ1
A0201_AUX_Spalla_3.3_Ls_Massimo_Apertura;Bool;%I134.3;1081SQ2
A0201_Spalla_3.5_Apre;Bool;%Q4.6;1085KM1
A0201_Spalla_3.5_Chiude;Bool;%Q4.7;1085KM2
A0201_Spalla_3.5_Anomalia_Termico;Bool;%I4.2;1085QF1
A0201_AUX_Spalla_3.5_Ls_Minimo_Apertura;Bool;%I134.4;1086SQ1
A0201_AUX_Spalla_3.5_Ls_Massimo_Apertura;Bool;%I134.5;1086SQ2
A0201_Spalla_3.7_Apre;Bool;%Q5.0;1090KM1
A0201_Spalla_3.7_Chiude;Bool;%Q5.1;1090KM2
A0201_AUX_Spalla_3.7_Ls_Minimo_Apertura;Bool;%I134.6;1091SQ1
A0201_AUX_Spalla_3.7_Ls_Massimo_Apertura;Bool;%I134.7;1091SQ2
A0201_Motore_Bancalata_3_Lato_2_Controllo_Connettore;Bool;%I135.0;1110X1A
A0201_Banco_3_Lato_2_Phc_Ingresso;Bool;%I135.1;1113SQ1
A0201_Banco_3_Lato_2_Phc_Uscita;Bool;%I135.2;1113SQ2
A0201_AUX_Spalla_3.2_Ls_Minimo;Bool;%I135.3;1122SQ1
A0201_AUX_Spalla_3.2_Ls_Massimo;Bool;%I135.4;1122SQ2
A0201_Spalla_3.4_Apre;Bool;%Q5.2;1130KM1
A0201_Spalla_3.4_Chiude;Bool;%Q5.3;1130KM2
A0201_Spalla_3.4_Anomalia_Termico;Bool;%I4.4;1130QF1
A0201_AUX_Spalla_3.4_Ls_Minimo;Bool;%I135.5;1131SQ1
A0201_AUX_Spalla_3.4_Ls_Massimo;Bool;%I135.6;1131SQ2
A0201_Spalla_3.6_Apre;Bool;%Q5.4;1135KM1
A0201_Spalla_3.6_Chiude;Bool;%Q5.5;1135KM2
A0201_Spalla_3.6_Anomalia_Termico;Bool;%I4.5;1135QF1
A0201_AUX_Spalla_3.6_Ls_Minimo;Bool;%I135.7;1136SQ1
A0201_AUX_Spalla_3.6_Ls_Massimo;Bool;%I136.0;1136SQ2
A0201_Spalla_3.8_Apre;Bool;%Q5.6;1140KM1
A0201_Spalla_3.8_Chiude;Bool;%Q5.7;1140KM2
A0201_Spalla_3.8_Anomalia_Termico;Bool;%I4.6;1140QF1
A0201_AUX_Spalla_3.8_Ls_Minimo;Bool;%I136.1;1141SQ1
A0201_AUX_Spalla_3.8_Ls_Massimo;Bool;%I136.2;1141SQ2
A0201_Ventilatore_Mot_Profila_Marcia;Bool;%Q1.5;1192QF1
A0201_Ventilatore_Mot_Profila_Feedback;Bool;%I4.7;1192KM1
A0201_Phc_Inizio_Indroduttore_Profila;Bool;%I136.3;1198SQ1
A0201_Profila_Controllo_Bancale_Bit0;Bool;%I136.4;1204X1
A0201_Profila_Controllo_Bancale_Bit1;Bool;%I136.5;1204X1
A0201_Profila_Controllo_Bancale_Bit2;Bool;%I136.6;1204X1
A0201_Profila_Phc_Prima_Encoder;Bool;%I136.7;1204SQ1
A0201_Profila_Phc_Dopo_Encoder;Bool;%I137.0;1204SQ2
A0201_Profila_Cassette_Pompa_Lubrificante_Marcia;Bool;%Q1.6;1210QF1
A0201_Profila_Cassette_Pompa_Lubrificante_Feedback;Bool;%I5.0;1210KM1
A0201_Profila_Cassette_V_Sezionatrice_Generale;Bool;%Q140.0;1212YV1
A0201_Profila_Cassette_Livello_Lubrificante;Bool;%I137.1;1212SL1
A0201_Profila_Cassetta_1_V_Lubrificante_1;Bool;%Q140.1;1214YV1
A0201_Profila_Cassetta_1_V_Lubrificante_2;Bool;%Q140.2;1214YV2
A0201_Profila_Cassetta_1_V_Lubrificante_3;Bool;%Q140.3;1214YV3
A0201_Profila_Cassetta_1_V_Feedback_Lubrificante_1;Bool;%I137.2;1214SQ1
A0201_Profila_Cassetta_1_V_Feedback_Lubrificante_2;Bool;%I137.3;1214SQ2
A0201_Profila_Cassetta_1_V_Feedback_Lubrificante_3;Bool;%I137.4;1214SQ3
A0201_Profila_Cassetta_1_V_Lubrificante_4;Bool;%Q140.4;1215YV1
A0201_Profila_Cassetta_1_V_Lubrificante_5;Bool;%Q140.5;1215YV2
A0201_Profila_Cassetta_1_V_Lubrificante_6;Bool;%Q140.6;1215YV3
A0201_Profila_Cassetta_1_V_Feedback_Lubrificante_4;Bool;%I137.5;1215SQ1
A0201_Profila_Cassetta_1_V_Feedback_Lubrificante_5;Bool;%I137.6;1215SQ2
A0201_Profila_Cassetta_1_V_Feedback_Lubrificante_6;Bool;%I137.7;1215SQ3
A0201_Profila_Cassetta_2_V_Lubrificante_1;Bool;%Q140.7;1218YV1
A0201_Profila_Cassetta_2_V_Lubrificante_2;Bool;%Q141.0;1218YV2
A0201_Profila_Cassetta_2_V_Lubrificante_3;Bool;%Q141.1;1218YV3
A0201_Profila_Cassetta_2_V_Feedback_Lubrificante_1;Bool;%I138.0;1218SQ1
A0201_Profila_Cassetta_2_V_Feedback_Lubrificante_2;Bool;%I138.1;1218SQ2
A0201_Profila_Cassetta_2_V_Feedback_Lubrificante_3;Bool;%I138.2;1218SQ3
A0201_Profila_Cassetta_2_V_Lubrificante_4;Bool;%Q141.2;1219YV1
A0201_Profila_Cassetta_2_V_Lubrificante_5;Bool;%Q141.3;1219YV2
A0201_Profila_Cassetta_2_V_Lubrificante_6;Bool;%Q141.4;1219YV3
A0201_Profila_Cassetta_2_V_Feedback_Lubrificante_4;Bool;%I138.3;1219SQ1
A0201_Profila_Cassetta_2_V_Feedback_Lubrificante_5_Libero;Bool;%I138.4;1219SQ2
A0201_Profila_Cassetta_2_V_Feedback_Lubrificante_6_Libero;Bool;%I138.5;1219SQ3
A0201_Profila_Cassetta_3_V_Lubrificante_1;Bool;%Q141.5;1222YV1
A0201_Profila_Cassetta_3_V_Lubrificante_2;Bool;%Q141.6;1222YV2
A0201_Profila_Cassetta_3_V_Lubrificante_3;Bool;%Q141.7;1222YV3
A0201_Profila_Cassetta_3_V_Feedback_Lubrificante_1;Bool;%I138.6;1222SQ1
A0201_Profila_Cassetta_3_V_Feedback_Lubrificante_2;Bool;%I138.7;1222SQ2
A0201_Profila_Cassetta_3_V_Feedback_Lubrificante_3;Bool;%I139.0;1222SQ3
A0201_Profila_Cassetta_3_V_Lubrificante_4;Bool;%Q142.0;1223YV1
A0201_Profila_Cassetta_3_V_Lubrificante_5;Bool;%Q142.1;1223YV2
A0201_Profila_Cassetta_3_V_Lubrificante_6;Bool;%Q142.2;1223YV3
A0201_Profila_Cassetta_3_V_Feedback_Lubrificante_4;Bool;%I139.1;1223SQ1
A0201_Profila_Cassetta_3_V_Feedback_Lubrificante_5_Libero;Bool;%I139.2;1223SQ2
A0201_Profila_Cassetta_3_V_Feedback_Lubrificante_6_Libero;Bool;%I139.3;1223SQ3
A0201_Fine_Profila_V_Soffio;Bool;%Q142.3;1234YV1
A0201_Fine_Profila_V_Soffio_Pulizia_Phc_Tacca;Bool;%Q142.4;1234YV2
A0201_Ls_Controllo_Inceppamento;Bool;%I139.4;1243SQ1
A0201_Carrello_Riposizionatore_Phc_Prima_Encoder;Bool;%I139.5;1245SQ1
A0201_Carrello_Misuratore_Posizione_Zero;Bool;%I139.6;1245SQ2
A0201_Carrello_Misuratore_Rallentamento_Verso_Zero;Bool;%I139.7;1245SQ3
A0201_Carrello_Misuratore_Rallentamento_Verso_Posizione_Rest;Bool;%I140.0;1245SQ4
A0201_Carrello_Misuratore_Stop_Verso_Rest;Bool;%I140.1;1245SQ5
A0201_Carrello_Misuratore_Posizione_Work;Bool;%I140.2;1245SQ6
A0201_Carrello_Misuratore_In_Appoggio_Tra_Loro;Bool;%I140.3;1245SQ7
A0201_Carrello_Riposizionatore_Phc_Dopo_Encoder;Bool;%I140.4;1245SQ8
A0201_Pinza_Misuratore_V_Rest;Bool;%Q104.1;1246YV1
A0201_Pinza_Misuratore_V_Work;Bool;%Q104.2;1246YV2
A0201_Pinza_Misuratore_Ls_Rest;Bool;%I140.5;1246SQ1
A0201_Pinza_Misuratore_Ls_Work;Bool;%I140.6;1246SQ2
A0201_Taglio_Al_Volo_V_Lubrificazione_Chioccola+Pattini;Bool;%Q142.5;1306YV1
A0201_Taglio_Al_Volo_Livello_Lubririficazione;Bool;%I140.7;1306SL1
A0201_Centralina_Olio_Banco_Taglio_Anomalie_Termici;Bool;%I5.1;1320FR1
A0201_AUX_Centralina_Olio_Banco_Taglio_Potenza;Bool;%Q1.7;1322KA1
A0201_AUX_Centralina_Olio_Banco_Taglio_Conferma_Triangolo;Bool;%I5.2;1320KM3
A0201_AUX_Centralina_Olio_Banco_Taglio_Minimo_Minimo_Allarme_Grave;Bool;%I141.0;1326SL1
A0201_AUX_Centralina_Olio_Banco_Taglio_Minimo_Allarme_Lieve;Bool;%I141.1;1326SL2
A0201_AUX_Centralina_Olio_Banco_Taglio_Max_Temperatura_70°C;Bool;%I141.2;1326S1
A0201_Ricircolo_Centralina_Olio_Banco_Taglio_Marcia;Bool;%Q2.0;1328QF1
A0201_Ricircolo_Centralina_Olio_Banco_Taglio_Feedback;Bool;%I5.3;1328KM1
A0201_Ricircolo_Centralina_Olio_Banco_Taglio_Filtro_Intasato;Bool;%I141.3;1328S1
A0201_Ventilatore_Centralina_Olio_Banco_Taglio_Marcia;Bool;%Q2.1;1330QF1
A0201_Ventilatore_Centralina_Olio_Banco_Taglio_Feedback;Bool;%I5.4;1330KM1
A0201_V_Bloccaggio_Matrici_Testa_Taglio_T1_Rest;Bool;%Q104.3;1350YV1
A0201_V_Bloccaggio_Matrici_Testa_Taglio_T1_Work;Bool;%Q104.4;1350YV2
A0201_Testa_Taglio_T1_V_Rest;Bool;%Q104.5;1351YV1
A0201_Testa_Taglio_T1_V_Work;Bool;%Q104.6;1351YV2
A0201_Testa_Taglio_T1_Ls_Rest;Bool;%I141.4;1351SQ1
A0201_Testa_Taglio_T1_Ls_Work;Bool;%I141.5;1351SQ2
A0201_Testa_Imbottitura_T2_V_Rest;Bool;%Q104.7;1352YV1
A0201_Testa_Imbottitura_T2_V_Work;Bool;%Q105.0;1352YV2
A0201_Testa_Imbottitura_T2_Ls_Rest;Bool;%I141.6;1352SQ1
A0201_Testa_Imbottitura_T2_Ls_Work;Bool;%I141.7;1352SQ2
A0201_Testa_Marchiatura_T3_V_Rest;Bool;%Q105.1;1353YV1
A0201_Testa_Marchiatura_T3_V_Work;Bool;%Q105.2;1353YV2
A0201_Testa_Marchiatura_T3_Ls_Rest;Bool;%I142.0;1353SQ1
A0201_Testa_Marchiatura_T3_Ls_Work;Bool;%I142.1;1353SQ2
A0201_Testa_Libero_T4_V_Rest;Bool;%Q105.3;1354YV1
A0201_Testa_Libero_T4_V_Work;Bool;%Q105.4;1354YV2
A0201_Testa_Libero_T4_Ls_Rest;Bool;%I142.2;1354
A0201_Testa_Libero_T4_Ls_Work;Bool;%I142.3;1354
A0201_Stampi_Fine_Linea_V_Lubrificazione;Bool;%Q142.6;1360YV1
A0201_Stampi_Fine_Linea_Livello_Lubrificante;Bool;%I142.4;1360SL1
A0201_Centralina_Olio_Banco_Taglio_AI_Pressione;Int;%IW916;
A0201_Centralina_Olio_Banco_Taglio_AI_Temperatura;Int;%IW918;
A0201_Banco_Taglio_AI_Pressione_Testa_T1;Int;%IW920;
Area02_Anomalie_Termico_Spalla_1.3;Bool;%I3.7;1000QF1
A0201_Spalla_1.4_Anomalia_Termico;Bool;%I4.0;1005QF1
A0201_Spalla_3.7_Anomalia_Termico;Bool;%I4.3;1090QF1
A0201_Spalla_1.3_Apre;Bool;%Q4.0;1000KM1
A0201_Spalla_1.3_Chiude;Bool;%Q4.1;1000KM1
A0201_Spalla_1.4_Apre;Bool;%Q4.2;
A0201_Spalla_1.4_Chiude;Bool;%Q4.3;
