Name;DataType;LogicalAddress;Comment
STATION_A0303_PREPARATION;Int;6;
STATION_A0302_EXIT;Int;5;
STATION_A0302_ENTRY;Int;4;
STATION_A0301_B;Int;3;
STATION_A0301_P;Int;2;
STATION_A0202;Int;1;
STATION_A0303_STACKER;Int;7;
