Name;DataType;LogicalAddress;Comment
S1_MaterialPresence_Straightener_Entry;Bool;%I26.7;CC1 506SQ1
S2_MaterialPresence_Straightener_Exit;Bool;%I29.6;CC1 506SQ2
S3_MaterialPresence_JBPinchRoll_Exit;Bool;%I29.7;CC1 557SQ2
