Name;DataType;LogicalAddress;Comment
HMI_COLOR_LIGHT_GREY;Int;0;
HMI_COLOR_DARK_GREY;Int;1;
HMI_COLOR_RED;Int;2;
HMI_COLOR_GREEN;Int;3;
