Name;DataType;LogicalAddress;Comment
LOG_MSG_ITEMS;Int;5;
LOG_TOPIC_PAR_CHANGE;UDInt;1000;
LOG_TOPIC_InizioSetup;UDInt;101;
LOG_TOPIC_FineSetup;UDInt;102;
