Name;DataType;LogicalAddress;Comment
%I351.7;Bool;%I351.7;
A0301_Distanza_P1toP2;LReal;360.0;
A0301_Distanza_P1toP3;LReal;700.0;
A0301_Distanza_P2toP3;LReal;360.0;
A0301_Distanza_P2toP4;LReal;630.0;
A0301_Distanza_P3toP4;LReal;360.0;
A0301_Tollerance;LReal;10.0;
