Name;DataType;LogicalAddress;Comment
D14_Lp_EntryReq_LB203;Bool;%Q109.2;240SH1
D14_Lp_SafetyReset_LB203;Bool;%Q109.3;240SH2
D14_Pb_EntryReq_LB203;Bool;%I108.0;240SH1
D14_Pb_SafetyReset_LB203;Bool;%I108.1;240SH2
D14_Comando_Elettroserratura;Bool;%Q109.1;24002
D14_Cancello_Chiuso;Bool;%I107.6;24001
D14_Cancello_Bloccato;Bool;%I107.7;24003
D14_Ls_Os1;Bool;%I1079.1;106DI1 - 240A1
D14_Ls_Os2;Bool;%I1079.5;106DI5 - 240A1
