Name;DataType;LogicalAddress;Comment
RTRK_MAX_ITEMS;Int;30;
RTRK_HMI_ITEMS;Int;10;
RTRK_LIMIT_DELETE_OLD_ITEMS;LReal;30000.0;
TRK_MODE_OFF;Int;0;
TRK_MODE_ON;Int;1;
TRK_MODE_ON_ASAP;Int;2;
