Name;DataType;LogicalAddress;Comment
PTRK_A0301_Pos1_Entry;Int;1;
PTRK_A0301_Pos1_Exit_To_Pos2;Int;2;
PTRK_A0301_Pos1_To_Pos2;Int;3;
PTRK_A0301_Pos2_Entry;Int;4;
PTRK_A0301_Pos2_Solleva;Int;5;
PTRK_A0301_Pos1_Exit_To_Pos3;Int;6;
PTRK_A0301_Pos1_To_Pos3;Int;7;
PTRK_A0301_Pos3_Entry;Int;8;
PTRK_A0301_Ribalta_Pos1;Int;9;
PTRK_A0301_Ribalta_Pos2;Int;10;
PTRK_A0301_Ribalta_Pos3;Int;11;
