Name;DataType;LogicalAddress;Comment
BTRK_A0303_PREPARAZ_SPINT_ATTESA;Int;0;SPINTORE PREPARAZION LAYER IN POSIZIONE DI ATTESA
BTRK_A0303_SPINTA_SENSORE_ON;Int;1;... + il pezzo spinto ha raggiunto il sensore (xxxSQx) 
BTRK_A0303_SPINTA_SENSORE_OFF;Int;2;... + il pezzo spinto ha perso il sensore (xxxSQx) 
