Name;DataType;LogicalAddress;Comment
PPRG_TOTAL_ARCHIVE_ITEMS;Int;2000;
HMI_LIST_ITEMS;Int;15;
PPRF_TOTAL_ARCHIVE_ITEMS;Int;100;
